,StockRow,Stock#,intercept,slope,standard_error,t_stat_car,car_value,eve_win_size
0,144,432,8.022327074770343e-05,0.6274776942687833,0.01840189243135945,-0.4375064594825763,-0.04681816163169027,21
0,145,435,0.0003448753012333018,0.5226778491053491,0.022092385468676087,0.05111274021918419,0.0031537618687853992,21
0,146,438,0.0021066290383899254,0.5956497075151443,0.023052837056193473,-0.23135943029366648,-0.015898611860172454,21
0,147,441,0.004717410964110429,0.9174585338287534,0.028553134232765502,0.10538886356869456,0.019959822724397648,21
0,148,444,0.002773060166818517,0.93749927190994,0.023952590652872426,1.4713096731612672,0.3529924775856213,21
0,149,447,0.0021692994338243527,0.8707486617590134,0.024421555135036944,1.77817203567437,0.14909553119652436,21
0,150,450,0.0028276424327349325,0.7512586700990184,0.02426151886045343,-1.860882109566458,-0.17156553441142644,21
0,151,453,0.001599058091620322,0.8077247150604645,0.023071522656582324,-0.1668355342453372,-0.029188472146048226,21
0,152,456,0.00013854334866014544,0.7901482183280707,0.020983060245409985,0.9465813714329013,0.08952134803702455,21
0,153,459,-0.0016684408006532045,0.8929921458266898,0.026717338843445047,0.2898949551063447,0.04514723403507587,21
0,154,462,0.0011327430658508576,1.1329554721305213,0.025547479086836463,-1.6084386356946088,-0.16351155813318735,21
0,155,465,0.0018202395193392816,0.7594640436316821,0.02291879134604896,1.121329080480441,0.13362017033111473,21
0,157,471,0.0005463125757913675,1.1884145661095782,0.012012142682234994,0.1194927578780032,0.011263490686502299,21
0,158,474,0.000626690121852832,1.1689188217592066,0.012184218361746218,-0.28505599309338064,-0.031333554473872205,21
0,159,477,0.0005854113696078163,1.1648587032700433,0.012453372150919774,-0.24976941873889405,-0.02723610856047158,21
0,160,480,0.00041292507452571315,1.146902094569573,0.013102946798385948,-0.36425177779171314,-0.020253444191183488,21
0,161,483,0.0008659696290445147,1.0735632581989256,0.012968092946492635,-1.0179163739509,-0.10588862566889823,21
0,162,486,0.000802430971602592,1.0263018297183468,0.01320251916588125,0.11382068572980547,0.006994486483316065,21
0,163,489,0.0005679370633194599,1.180528129232636,0.014243328597721318,2.2871252515504956,0.14083803379805565,21
0,164,492,0.0006848467843133996,1.2084811551021364,0.013787405907926431,-0.5178307304048523,-0.03425640329917248,21
0,165,495,0.0009804127007286118,1.1605036978345118,0.013873646170286158,-0.8552775138140275,-0.06235003472907737,21
0,166,498,0.0010837389726967364,1.1389422526129422,0.013958933669559859,-0.6463074395591374,-0.045483928388349186,21
0,167,501,0.0014165893610641538,1.0773692371237815,0.01575214229405234,-0.23476798773989765,-0.0157890585664198,21
0,168,504,0.0014941572834334172,1.078262597996736,0.015739992284003232,-0.07032462748389595,-0.004847378738534795,21
0,169,507,0.001027505854121534,1.0695669351212578,0.015699505660942897,0.265207677356433,0.024050985469707947,21
0,170,510,0.0010743684451991263,1.0729429340287688,0.015749159597960905,-0.01595405519465373,-0.0015025039263358003,21
0,171,513,0.0009409621060978916,1.0771453674596574,0.014946604466774212,0.7414771132307796,0.05838762260376652,21
0,172,516,0.0016192572824202977,1.0896562330362338,0.014696755572865329,-0.42832340965239524,-0.034756311408305395,21
0,173,519,0.0007158987456619874,1.2246156551695688,0.013569542633232972,-0.689224000497068,-0.06334562489615678,21
0,174,522,0.0007921180275831537,1.2128722219889903,0.013571748879237955,-0.9796849273262439,-0.0851455241733449,21
0,175,525,0.0007655739920929415,1.1967660040415877,0.013482848003057636,-1.0638955136896895,-0.0956090120833804,21
0,176,528,0.0004997457017618676,1.2295104302164122,0.013460134923213834,0.3695454822966961,0.022470242801821087,21
0,177,531,0.00044044470269018654,1.2071238793610033,0.013943294855280152,0.6706167728417965,0.031739560085692516,21
0,178,534,0.00043819408827840925,1.2232552095387128,0.013358800559682448,0.16326303277269308,0.016462853861043673,21
0,179,537,0.0005884945321609871,1.2263683725204317,0.013333331834441806,-0.9809104944472794,-0.07535850525050125,21
0,180,540,0.0009001129777652724,1.275883277829033,0.011018486926270974,0.7396824520429881,0.05325052650152762,21
0,181,543,0.0005230516966483444,1.2347130662966441,0.011559702175408925,-0.28384710876940156,-0.016887693566205397,21
0,182,546,6.587728953103835e-05,1.1897060701114808,0.011541089708693646,-0.09116206796089311,-0.008422713023185178,21
0,183,549,-4.3724764985913784e-05,1.1812558429725026,0.011388917065150642,1.1006188689136245,0.08672693739833685,21
0,184,552,0.0003240352690690095,1.121144930858506,0.011288221667610615,-0.26831615267937176,-0.014211843810707423,21
0,185,555,0.00042342853939772755,1.1088776909134466,0.010672102625177121,0.1353726142112095,0.00823812673395667,21
0,186,558,0.00036496835566419294,1.112102675767523,0.009796334230109787,-0.45786895248246656,-0.035428492021622085,21
0,187,561,0.0011342465570739915,1.1915864607240827,0.009444560562073599,-0.7812828231162119,-0.0797117632088719,21
0,188,564,0.00041137825307348773,1.096114374238223,0.009553675108078108,0.9763283141055321,0.05161459899895372,21
0,189,567,-9.589372161941732e-05,0.9932776320608986,0.011402539794810151,0.788776361729205,0.0264499738086316,21
0,190,570,8.982896014596547e-06,0.9811051536579929,0.011931041397515435,-0.7979407681431794,-0.04367623742820946,21
0,191,573,-0.00035760097671852005,0.9611189442152143,0.011812043539589007,1.6464412902204493,0.13945733972652097,21
0,192,576,-0.0005165499066194738,0.9619632447533013,0.01184930233610857,2.2285150268647733,0.17955556274913842,21
0,193,579,-0.00029657031730371815,0.9603913991758801,0.012011661936275788,0.16899454751993573,0.006548017030182852,21
0,194,582,0.00014146128620219352,0.9648725119149666,0.01251412330566377,-1.392564180345562,-0.06886053648855071,21
0,195,585,0.0002749999990033329,0.9708866610001632,0.012625631285549752,-1.29238928511002,-0.05288434452126053,21
0,196,588,0.0002368923226834243,0.9877633203875621,0.0128056899338228,-0.4141762422007393,-0.017981104471199577,21
0,197,591,0.00042725678756134344,0.9868512590820733,0.012866280743574876,0.2627534337576904,0.012890191982475423,21
0,198,594,0.001071189111276639,0.9745245072598508,0.011935139782171953,-1.3959159998450694,-0.06242007134027546,21
0,199,597,0.0011300013643845046,0.9413828453217716,0.01116532159234823,-0.385103202254166,-0.0289291243518329,21
0,200,600,0.0012470469991875956,0.9086184724758126,0.010804399982361768,-0.20899335324492796,-0.02061452044307957,21
0,201,603,0.001230115763465861,0.9389677705573993,0.010273654162472003,-1.0838605160582944,-0.07582844553573316,21
0,202,606,0.0004394185717229963,0.9631038989964058,0.010814173043007039,-0.4538011226295349,-0.023211558965070978,21
0,203,609,0.0003760199347348326,0.9177653883534709,0.01125527612230676,-0.036842154513310126,-0.0022239472801864665,21
0,204,612,0.00021432925491220953,0.9264019223061775,0.01123301327776183,0.6926760753517638,0.04350596858363051,21
0,205,615,0.00011772971349060236,0.9635572306164457,0.011370102383785153,0.9417108991061276,0.044309786649624726,21
0,206,618,1.2290612497055711e-05,0.8308534281047382,0.010954832151126238,0.4608806167743207,0.048214797489075846,21
0,207,621,0.000142551761709777,0.84591365352221,0.011056028186757041,-0.8642921404588799,-0.059011110079480816,21
0,208,624,0.00022385315978725443,0.876938817589233,0.011111073293182193,-1.3678731093014218,-0.0670566792340105,21
0,209,627,0.0004478249833606744,0.815528224861477,0.011444190297686294,-1.4125574741219993,-0.06683094328416035,21
0,210,630,0.0005523950232011312,0.8203892256977916,0.01142324960918791,0.6879973028725211,0.04000701037349558,21
0,211,633,0.00036706674184217367,0.8101606866901178,0.011602418466125003,0.763660290441326,0.030852440780650935,21
0,212,636,0.0007196784056501311,0.7529050177842692,0.012505112623983064,0.3159254592619917,0.01780644266158378,21
0,213,639,0.0008401458859817421,0.624563237927352,0.01276730777157345,-1.0463476625311816,-0.0474735753457893,21
0,214,642,0.000725056837269323,0.6084954306929842,0.01323769544745586,-0.1412518787184286,-0.006175098107325581,21
0,215,645,0.0006419480186634133,0.5815542226467989,0.013387587535598097,0.4038101637693481,0.022186557108832328,21
0,216,648,0.0006119943678130889,0.5587560405139453,0.013126773512930167,-0.3893789716205325,-0.02481294595844087,21
0,217,651,-9.947391045936793e-06,0.5146610801816822,0.012967295885119605,0.8139434639874539,0.06946333608501636,21
0,218,654,0.00015600214834636034,0.6655340441161237,0.01404530810452711,0.00577127177812812,0.0004417399598726614,21
0,219,657,8.596495443424173e-05,0.7507557625686415,0.015846380178421073,0.23310284772035272,0.01252271278636138,21
0,220,660,0.000187213252646521,0.6788152521033339,0.016004441950998826,-0.5934475648643288,-0.030984201753102073,21
0,221,663,0.00023891003113555318,0.7128773539226302,0.01809419726083246,0.32638288497976975,0.027677213055732085,21
0,222,666,0.0001759748257643978,0.7164377315281002,0.01781855609136505,-0.02861371765031658,-0.0032247084448272095,21
0,223,669,0.000460918743160968,0.7199792749992096,0.018173318046620007,-1.1294065635526642,-0.08009050044156912,21
0,224,672,-0.00018001679971654978,0.7366813266590226,0.018434424231959297,1.4110700583712186,0.1601093281007531,21
0,225,675,0.00023765764590526835,0.7515227428431046,0.018131638324716128,-0.3932800091889393,-0.04283151614972258,21
0,226,678,0.0004009680069916308,0.7804761149047672,0.018204645910384048,0.24544566913896337,0.025392415936197843,21
0,227,681,0.0004173404188670732,0.9037045479095774,0.018900927317103314,-0.1793966502580885,-0.012993362903493053,21
0,228,684,-6.343765803379711e-05,1.160480279628968,0.014890100293386227,0.22470147311729738,0.021071225841693818,21
0,229,687,-0.00010548197163126659,1.1539222703086645,0.014902332887904058,0.2885014946328274,0.028454248881191364,21
0,230,690,0.0005137023679508574,1.0573089605098582,0.014400725257086357,1.6825433308217228,0.08879146079594394,21
0,231,693,0.00011771027052785596,1.0546636699042171,0.01456810530371539,0.6510635025195114,0.03759893191008263,21
0,232,696,0.0010054944104875775,0.9776226757560875,0.014195200760009642,-0.8148211858579589,-0.12534967941595532,21
0,233,699,0.0014351927024798192,0.9611398527082856,0.013047184747453784,0.23614128958007946,0.025247089355940455,21
0,234,702,0.0004426624838098235,1.0736273804682883,0.007432957982332569,0.24922372947341162,0.05487047178645713,21
0,235,705,0.00010621388893901782,0.9906866957953231,0.008427315741379941,1.601537147502544,0.06509041356963798,21
0,236,708,0.00040050747401802105,0.9364448689979177,0.01006069774016984,0.14520303575620078,0.005685008184431501,21
0,237,711,0.00046494404751720855,0.9529625502814145,0.010220491706920569,-0.5451429971714774,-0.026387701226963992,21
0,238,714,0.0009389396088568161,0.9308023703058889,0.010053270096310197,-0.6567775943932572,-0.0359149939729424,21
0,239,717,0.0009222376687493066,0.9272603645060746,0.010053312959543969,-0.7054719990912051,-0.03996751356594758,21
0,240,720,0.00099869284616968,0.9555315619239739,0.010738839897259586,-0.23609639753303058,-0.013681368797189727,21
0,241,723,-0.00023544544512889645,1.2632441379375572,0.010071441138486426,-0.8070305993346937,-0.041102103474305735,21
0,242,726,-0.00016696024823909916,1.2054966541978658,0.008039618535823138,-0.3538691540354835,-0.03627418340544942,21
0,243,729,0.0002079265669772112,1.189991930422143,0.007987539443906493,-0.15699313566560866,-0.010147406979510346,21
0,244,732,-0.00019649062647927892,0.9821291569177695,0.008728733817451846,1.3985517904935691,0.039904419868951074,21
0,245,735,0.0016887180038369992,0.8597067253062919,0.012171026727747745,-1.89674154808673,-0.12021999088157273,21
0,246,738,-1.7307201221328542e-05,1.0193931372731875,0.010467390303804877,0.44394676129766675,0.029022161041298983,21
0,247,741,0.0005629952798845023,0.7821273432000395,0.01168490130755701,-0.7553719318374231,-0.04658294588274679,21
0,248,744,0.0006578079454356698,0.5852543540017372,0.014433019218989342,-0.21455047155706577,-0.016262535621632365,21
0,249,747,0.00040787327834947016,1.172963053186885,0.005934513467071081,-0.49051927053457106,-0.02479559164254865,21
0,250,750,0.000147259649675475,1.1509503618747767,0.00628897799264792,-0.07709407829999691,-0.00804039134669695,21
0,251,753,0.0002695043583500541,1.217737600056434,0.00608535561242993,-0.027114316968981006,-0.0020982784576493788,21
0,252,756,0.0006218129645149834,0.9961753313347412,0.00582044893484771,0.3860612285246789,0.019853577093166028,21
